timestamp,open,high,low,close,volume
2025-09-05 00:00:00+00:00,112368.34,162368.63,25000.0,110639.6,1327.75867
2025-09-06 00:00:00+00:00,110652.26,133052.42,49944.01,110187.97,1555.72819
2025-09-07 00:00:00+00:00,110187.97,200000.0,49951.0,111137.34,1041.05542
2025-09-08 00:00:00+00:00,111137.34,200000.0,49943.01,112065.23,1863.13681
2025-09-09 00:00:00+00:00,112065.22,118720.0,25000.0,111505.98,1172.40947
2025-09-10 00:00:00+00:00,111505.98,117563.06,109270.9,113959.99,2183.68227
2025-09-11 00:00:00+00:00,113959.99,200000.0,112000.0,115482.69,777.65354
2025-09-12 00:00:00+00:00,115482.69,570000.75,49955.99,116029.42,810.85136
2025-09-13 00:00:00+00:00,116029.42,116350.0,49951.0,115918.3,790.60759
2025-09-14 00:00:00+00:00,115918.3,200000.0,23365.6,115293.28,902.63804
2025-09-15 00:00:00+00:00,115293.28,119388.01,24000.0,115354.55,1155.24051
2025-09-16 00:00:00+00:00,115349.71,122782.98,112941.08,116788.96,828.57907
2025-09-17 00:00:00+00:00,116788.96,229182.99,49947.0,116407.36,1073.03384
2025-09-18 00:00:00+00:00,116407.36,122077.69,27000.0,117073.53,1317.86179
2025-09-19 00:00:00+00:00,117073.52,566522.89,111722.7,115632.39,656.66652
2025-09-20 00:00:00+00:00,115631.3,116284.07,114863.64,115685.62,398.78848
2025-09-21 00:00:00+00:00,115685.62,118263.93,104350.53,115227.79,272.85313
2025-09-22 00:00:00+00:00,115227.79,120582.83,24000.0,112650.98,795.95423
2025-09-23 00:00:00+00:00,112649.8,120582.83,49948.0,111998.81,758.57606
2025-09-24 00:00:00+00:00,111998.8,117858.47,89136.31,113289.27,447.39672
2025-09-25 00:00:00+00:00,113307.01,113798.74,20320.6,109500.0,718.75599
