timestamp,open,high,low,close,volume
2025-09-05 00:00:00+00:00,4413.83,4795.44,3460.59,4306.98,2105.1802
2025-09-06 00:00:00+00:00,4306.99,5406.8,900.0,4272.72,1905.3476
2025-09-07 00:00:00+00:00,4273.95,4712.12,4253.0,4306.19,1599.3266
2025-09-08 00:00:00+00:00,4306.2,5263.07,1200.0,4306.37,7471.7563
2025-09-09 00:00:00+00:00,4306.37,5235.79,1200.0,4308.96,5537.7625
2025-09-10 00:00:00+00:00,4309.31,16480.0,850.0,4348.74,41713.9956
2025-09-11 00:00:00+00:00,4348.74,9923.2,4331.03,4459.48,7873.9734
2025-09-12 00:00:00+00:00,4458.82,15878.4,4316.89,4713.28,7225.3953
2025-09-13 00:00:00+00:00,4715.06,6089.25,1000.0,4667.13,6206.5587
2025-09-14 00:00:00+00:00,4666.54,5628.55,1850.0,4604.9,6769.0548
2025-09-15 00:00:00+00:00,4604.9,4831.94,1175.0,4523.42,7555.524
2025-09-16 00:00:00+00:00,4522.27,5434.47,1350.0,4501.3,8875.6844
2025-09-17 00:00:00+00:00,4503.1,5594.34,1003.0,4590.08,10316.0883
2025-09-18 00:00:00+00:00,4590.08,6865.06,4421.25,4587.6,7081.8562
2025-09-19 00:00:00+00:00,4587.61,4880.5,1003.0,4468.59,6368.9195
2025-09-20 00:00:00+00:00,4468.01,4570.63,4371.46,4480.42,3746.9635
2025-09-21 00:00:00+00:00,4480.41,4498.16,4371.46,4444.01,5214.3888
2025-09-22 00:00:00+00:00,4444.89,4622.36,1000.0,4199.38,12510.5292
2025-09-23 00:00:00+00:00,4197.83,6882.68,1000.0,4164.25,10017.4277
2025-09-24 00:00:00+00:00,4164.59,5000.0,1000.0,4153.01,10314.6369
2025-09-25 00:00:00+00:00,4151.38,6067.97,2912.01,3922.24,17302.8233
