timestamp,open,high,low,close,volume
2025-09-05 02:00:00,4326.2,4335.69,4299.18,4324.4,13253.8291
2025-09-05 03:00:00,4324.4,4332.33,4297.79,4328.88,9053.6714
2025-09-05 04:00:00,4328.89,4335.23,4316.57,4330.53,7408.7426
2025-09-05 05:00:00,4330.54,4342.48,4327.33,4338.14,7935.4489
2025-09-05 06:00:00,4338.15,4341.71,4322.61,4332.66,7402.7845
2025-09-05 07:00:00,4332.66,4428.67,4332.16,4417.29,50113.8128
2025-09-05 08:00:00,4417.29,4420.97,4386.6,4406.33,27612.7445
2025-09-05 09:00:00,4406.34,4409.3,4373.2,4397.4,17309.1034
2025-09-05 10:00:00,4397.39,4423.0,4395.49,4409.99,17191.0005
2025-09-05 11:00:00,4409.99,4426.31,4406.8,4417.39,19441.158
2025-09-05 12:00:00,4417.38,4490.0,4406.46,4471.12,92125.6383
2025-09-05 13:00:00,4471.12,4479.95,4434.61,4442.8,45839.3662
2025-09-05 14:00:00,4442.79,4442.79,4263.37,4273.62,131789.3852
2025-09-05 15:00:00,4273.61,4304.95,4256.03,4283.39,49230.8563
2025-09-05 16:00:00,4283.4,4303.75,4274.56,4297.81,17892.936
2025-09-05 17:00:00,4297.81,4299.21,4272.35,4289.99,13261.186
2025-09-05 18:00:00,4289.99,4317.16,4284.38,4312.93,13598.3461
2025-09-05 19:00:00,4312.94,4331.9,4306.2,4331.54,14914.4522
2025-09-05 20:00:00,4331.54,4343.03,4321.76,4338.66,11723.4265
2025-09-05 21:00:00,4338.65,4339.03,4286.71,4296.91,21261.6984
2025-09-05 22:00:00,4296.9,4319.59,4295.47,4313.0,7790.2451
2025-09-05 23:00:00,4313.0,4318.75,4304.16,4307.45,4510.8218
2025-09-06 00:00:00,4307.46,4329.3,4302.77,4322.97,7779.0619
2025-09-06 01:00:00,4322.97,4325.33,4312.63,4318.18,3833.0399
2025-09-06 02:00:00,4318.18,4323.36,4304.5,4323.1,4801.8979
2025-09-06 03:00:00,4323.09,4325.0,4316.65,4320.42,3969.2612
2025-09-06 04:00:00,4320.43,4320.43,4301.94,4309.24,5178.2328
2025-09-06 05:00:00,4309.25,4312.47,4290.71,4295.0,7136.1173
2025-09-06 06:00:00,4295.01,4307.4,4292.95,4302.61,3322.298
2025-09-06 07:00:00,4302.62,4314.33,4300.0,4312.26,3227.015
2025-09-06 08:00:00,4312.27,4315.05,4305.04,4310.82,4266.9543
2025-09-06 09:00:00,4310.81,4310.81,4291.44,4292.99,5305.437
2025-09-06 10:00:00,4293.0,4303.43,4286.08,4300.94,3974.2622
2025-09-06 11:00:00,4300.95,4301.47,4290.93,4299.99,4075.8944
2025-09-06 12:00:00,4300.0,4308.39,4292.0,4299.63,5408.2603
2025-09-06 13:00:00,4299.63,4302.33,4287.17,4293.73,15009.7112
2025-09-06 14:00:00,4293.73,4301.46,4292.0,4295.91,5915.5952
2025-09-06 15:00:00,4295.91,4297.0,4263.19,4270.24,18603.0402
2025-09-06 16:00:00,4270.23,4304.25,4236.0,4289.97,34903.9862
2025-09-06 17:00:00,4289.97,4292.02,4266.82,4273.23,6662.0
2025-09-06 18:00:00,4273.23,4287.46,4269.27,4279.17,5523.7348
2025-09-06 19:00:00,4279.17,4281.24,4251.24,4255.48,12293.0789
2025-09-06 20:00:00,4255.48,4280.59,4253.35,4279.06,5874.8533
2025-09-06 21:00:00,4279.07,4286.55,4269.0,4283.31,10097.9983
2025-09-06 22:00:00,4283.3,4288.0,4270.13,4277.78,9150.9846
2025-09-06 23:00:00,4277.79,4283.7,4268.01,4273.14,4853.3537
2025-09-07 00:00:00,4273.15,4288.69,4270.81,4284.0,5906.6451
2025-09-07 01:00:00,4284.01,4303.43,4283.0,4294.99,7133.1504
2025-09-07 02:00:00,4294.99,4303.43,4288.47,4299.43,4562.5586
2025-09-07 03:00:00,4299.43,4304.08,4292.41,4296.9,4322.6383
2025-09-07 04:00:00,4296.9,4302.57,4292.88,4301.38,3788.2923
2025-09-07 05:00:00,4301.39,4303.43,4292.12,4294.65,3666.3345
2025-09-07 06:00:00,4294.64,4295.38,4283.0,4283.82,5134.7075
2025-09-07 07:00:00,4283.83,4307.2,4276.76,4294.56,7412.8001
2025-09-07 08:00:00,4294.57,4315.35,4294.57,4301.14,11098.2766
2025-09-07 09:00:00,4301.14,4312.01,4291.65,4299.75,9002.5975
2025-09-07 10:00:00,4299.76,4306.19,4296.78,4305.59,9642.4144
2025-09-07 11:00:00,4305.58,4310.88,4303.62,4310.87,11279.3306
2025-09-07 12:00:00,4310.88,4310.94,4294.03,4300.91,4983.7581
2025-09-07 13:00:00,4300.91,4308.0,4288.95,4305.22,6486.0822
2025-09-07 14:00:00,4305.21,4311.23,4297.31,4299.96,8243.2169
2025-09-07 15:00:00,4299.96,4305.36,4296.49,4299.38,7868.8473
