timestamp,open,high,low,close,volume
2025-09-05 10:00:00+00:00,4413.83,4460.94,4058.26,4058.26,3.5772
2025-09-05 11:00:00+00:00,4057.66,4579.98,4054.38,4417.38,119.9423
2025-09-05 12:00:00+00:00,4417.99,4480.33,4075.19,4467.85,178.568
2025-09-05 13:00:00+00:00,4474.25,4495.8,4098.62,4440.34,238.5145
2025-09-05 14:00:00+00:00,4441.93,4495.8,4072.7,4270.95,221.6543
2025-09-05 15:00:00+00:00,4270.95,4495.8,3500.0,4280.15,434.2857
2025-09-05 16:00:00+00:00,4282.32,4495.8,3460.59,4295.87,43.5191
2025-09-05 17:00:00+00:00,4296.66,4495.8,4273.0,4289.66,327.8575
2025-09-05 18:00:00+00:00,4290.76,4316.83,3946.85,4315.08,115.0113
2025-09-05 19:00:00+00:00,4313.15,4612.48,3658.7,4328.47,99.9664
2025-09-05 20:00:00+00:00,4334.44,4341.92,4322.74,4338.34,50.4598
2025-09-05 21:00:00+00:00,4338.34,4795.44,4175.16,4298.44,126.409
2025-09-05 22:00:00+00:00,4298.39,4319.58,3826.39,4313.0,86.5397
2025-09-05 23:00:00+00:00,4313.3,4318.72,4305.04,4306.98,58.8754
2025-09-06 00:00:00+00:00,4306.99,4794.43,4303.02,4324.0,82.8473
2025-09-06 01:00:00+00:00,4323.01,4794.43,4312.72,4318.18,99.0536
2025-09-06 02:00:00+00:00,4319.5,5170.45,3344.99,4321.86,94.9733
2025-09-06 03:00:00+00:00,4322.34,4323.87,4316.86,4319.77,90.6232
2025-09-06 04:00:00+00:00,4320.3,5169.45,4303.17,4309.22,75.3388
2025-09-06 05:00:00+00:00,4309.25,4312.47,3150.53,4295.57,92.0889
2025-09-06 06:00:00+00:00,4295.65,4307.03,4292.95,4302.33,56.8638
2025-09-06 07:00:00+00:00,4301.79,4312.87,4300.58,4312.27,57.5669
2025-09-06 08:00:00+00:00,4313.31,4315.05,4305.87,4311.14,57.3718
2025-09-06 09:00:00+00:00,4311.13,4336.11,4292.69,4292.69,66.2314
2025-09-06 10:00:00+00:00,4293.96,4303.42,900.0,4300.73,101.4683
2025-09-06 11:00:00+00:00,4301.47,5406.8,3951.19,4299.89,119.0079
2025-09-06 12:00:00+00:00,4299.62,4306.72,3961.23,4299.21,74.958
2025-09-06 13:00:00+00:00,4298.25,4302.32,4287.42,4293.4,128.0457
2025-09-06 14:00:00+00:00,4292.89,4727.78,4292.01,4295.09,172.9892
2025-09-06 15:00:00+00:00,4296.14,4709.49,4265.87,4270.38,67.1571
2025-09-06 16:00:00+00:00,4270.38,4337.77,4241.75,4288.59,64.8452
